Name,ID,URL,Date,Time,Venue,City,Country,Latitude,Longitude,Genre,SubGenre,PriceRange,Currency
Disney On Ice presents Into the Magic,k7vGFb2USp4nq,https://www.ticketmaster.com/disney-on-ice-presents-into-the-albany-new-york-12-08-2024/event/000060FDB3595A9D,2024-12-08,12:00:00,MVP Arena,Albany,United States Of America,42.64834,-73.753957,Ice Shows,Ice Shows,20.0,USD
Pittsburgh Penguins vs. Philadelphia Flyers,17AOvOG6ul_g4Yq,https://www.ticketmaster.com/pittsburgh-penguins-vs-philadelphia-flyers-pittsburgh-pennsylvania-12-23-2024/event/160060DAD9D55C1D,2024-12-23,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,87.0,USD
Boston Bruins vs. Columbus Blue Jackets,vvG17ZbuE4NMbs,https://www.ticketmaster.com/boston-bruins-vs-columbus-blue-jackets-boston-massachusetts-12-28-2024/event/010060D9D58F7631,2024-12-28,19:00:00,TD Garden,Boston,United States Of America,42.365841,-71.060724,Hockey,NHL,195.0,USD
Chicago Blackhawks vs. Columbus Blue Jackets,vvG18ZbCCrQsxW,https://www.ticketmaster.com/chicago-blackhawks-vs-columbus-blue-jackets-chicago-illinois-12-01-2024/event/040060E39E6B18BD,2024-12-01,14:00:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,40.0,USD
Philadelphia 76ers vs. Los Angeles Lakers,1AdZZb8GkD9BfIO,https://www.ticketmaster.com/philadelphia-76ers-vs-los-angeles-lakers-philadelphia-pennsylvania-01-28-2025/event/3000610ED7E94A20,2025-01-28,19:30:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,128.0,USD
Boston Bruins vs. Buffalo Sabres,vvG17ZbuE4-9bK,https://www.ticketmaster.com/boston-bruins-vs-buffalo-sabres-boston-massachusetts-12-21-2024/event/010060D9D5857613,2024-12-21,19:00:00,TD Garden,Boston,United States Of America,42.365841,-71.060724,Hockey,NHL,145.0,USD
Chicago Blackhawks vs. Boston Bruins,vvG18ZbCCrjvNQ,https://www.ticketmaster.com/chicago-blackhawks-vs-boston-bruins-chicago-illinois-12-04-2024/event/040060E39E7018DA,2024-12-04,18:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,35.0,USD
SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,G5d0Z9YlaNvPX,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-12-07-2024/event/39005F0AC98C197E,2024-12-07,20:00:00,PH Live at Planet Hollywood,Las Vegas,United States Of America,36.10961689,-115.17247058,Country,Country,110.0,USD
Charlotte Hornets vs. New York Knicks (NBA Emirates Cup Group Game),G5eVZbCHAzyCx,https://www.ticketmaster.com/charlotte-hornets-vs-new-york-knicks-charlotte-north-carolina-11-29-2024/event/2D0060EF05E393A2,2024-11-29,12:00:00,Spectrum Center ,Charlotte,United States Of America,35.225222,-80.839921,Basketball,NBA,24.0,USD
Philadelphia 76ers vs. Orlando Magic,1AdZZb8GkDbg7na,https://www.ticketmaster.com/philadelphia-76ers-vs-orlando-magic-philadelphia-pennsylvania-12-06-2024/event/3000610ED8D44A89,2024-12-06,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,15.0,USD
